judge_score,tp,fp,fn,justification,main_category,nct_id
5,28.0,0.0,0.0,"All inclusion and exclusion criteria from the original text are present in the extracted lists with no missing items, no added (hallucinated) items, and no alteration of meaning. Sub‑criteria are correctly split into separate entries. Only minor formatting differences (line breaks, Unicode symbols) are observed, which do not affect content.",,NCT05767346
5,19.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists with no missing items, no added items, and no alteration of meaning. Minor punctuation differences do not affect content fidelity.",,NCT03529903
5,6.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present, correctly worded, and no extra or missing items are observed. No logical distortions or hallucinations detected. Formatting is appropriate for extracted lists.",,NCT04117659
5,7.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present, accurately worded, and no extra or missing items are detected. Headings (Prospective Cohort, Retrospective validation cohort) are not criteria and their omission is appropriate. No hallucinations, distortions, or formatting problems are observed.",,NCT01090362
2,4.0,1.0,0.0,"The extracted inclusion list contains a logical distortion: the BMI criterion is incorrectly rendered as "">=18 and >= 35kg/m2"" instead of the correct "">=18 and <=35kg/m2"". This is a major logical error. The systolic blood pressure inclusion criterion and all three exclusion criteria are correctly extracted. Therefore there is one false positive (the distorted BMI entry) and no false negatives. The major distortion warrants a score of 2.",Distortion,NCT03634969
5,4.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the original text in content. No items are omitted, added, or altered. Minor formatting differences (removal of escape backslashes) do not affect meaning.",,NCT02789449
5,4.0,0.0,0.0,"All inclusion criteria are captured exactly as in the raw text, with no omissions, hallucinations, or distortions. No exclusion criteria exist in the source and the extracted list is empty, matching the source. Formatting is appropriate for the required JSON output.",,NCT02420808
4,4.0,0.0,0.0,"All original inclusion and exclusion items are present in the extracted lists. The only issue is a minor typographical error ('non-Mandina' instead of 'non-Mandarin'), which is a formatting problem, not a logical omission or distortion.",,NCT00564616
5,21.0,0.0,0.0,"The extracted inclusion criteria exactly match the four raw inclusion items. All 17 raw exclusion items are present in the extracted list, with no missing or extra entries. The split of the low cardiac output criterion mirrors the raw formatting, so there is no logical distortion. Minor punctuation differences are negligible, resulting in a perfect extraction.",,NCT00559338
5,8.0,0.0,0.0,"All inclusion and exclusion criteria are extracted exactly as in the original text with no omissions, hallucinations, or distortions. Formatting is correct.",,NCT04153435
5,2.0,0.0,0.0,"The extracted inclusion criteria exactly match the two items listed in the raw eligibility text, and the exclusion criteria correctly reflects the absence of any exclusions. No omissions, hallucinations, or logical distortions are present.",,NCT06415071
5,0.0,0.0,0.0,"The original text states there are no eligibility criteria. The extracted inclusion and exclusion lists are both empty, accurately reflecting the source with no omissions, hallucinations, or distortions.",,NCT00005455
4,7.0,0.0,0.0,"All inclusion and exclusion criteria are present; however, the first inclusion item contains a formatting error ('\b\b' instead of the greater‑than-or‑equal symbol '≥'), which is a minor distortion but not an omission or hallucination.",Distortion,NCT04255108
5,6.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present, correctly worded, and no extra or missing items are introduced. No logical distortions or formatting errors detected.",,NCT02067455
4,18.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists with correct meaning. The only issues are minor formatting artifacts (extra quotation marks before comparison operators) which do not alter the content. No omissions, hallucinations, or logical distortions were found.",,NCT00494715
2,3.0,2.0,1.0,"The exclusion criteria are extracted correctly. For inclusion, the heart‑failure criterion is captured accurately (TP). However, the control‑group criterion is split into two fragments, losing the ≥ sign and creating an incomplete entry and an orphan ""50 %"" fragment. This results in a major omission (missing ≥ 50 %) and a formatting distortion, yielding two false positives and one false negative. Consequently the overall extraction quality is rated as a 2.",Omission,NCT03157115
5,16.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists with no missing items, no added items, and no alteration of meaning. The wording matches the original statements, and the formatting (list of strings) is appropriate. Therefore the extraction is perfect.",,NCT00513825
2,10.0,1.0,0.0,"The exclusion criteria are extracted perfectly with no omissions or distortions. In the inclusion criteria, the first and third items are correctly captured, but the second item is malformed: the string ""Age \"" , \"" 18 years and mentally capable to give an informed consent"" is missing the ≥ symbol and contains stray quotation marks, resulting in a logical distortion of the original criterion. This constitutes a major distortion rather than a simple formatting slip.",Distortion,NCT01066650
2,27.0,0.0,0.0,"All original inclusion and exclusion items are present, so no omissions or hallucinations. However, three criteria contain incorrect logical operators: LVEF ""≤ 45%"" was rendered as ""\ne 45%"", LVESVI bounds were lost and shown as ""\ne 120 cc/ m"" instead of ""≤ 120 cc/m²"", and CRT placement ""≤ 60 days"" became ""\ne 60 days"". Additionally, the LVESVI entry has formatting artifacts (newline characters). These logical distortions constitute a major error, yielding a score of 2.",Distortion,NCT01568164
5,5.0,0.0,0.0,"The extracted inclusion criteria exactly match the three items listed in the raw eligibility text (clinical history of AVNRT referred for ablation, willingness to provide consent, and EPS-documented AVNRT). The extracted exclusion criteria exactly match the two items listed (pre-existing AV block and known cryoglobulinemia). No items are missing, added, or altered, and formatting is consistent with the source.",,NCT00621621
